user_id,signup_date,country,device,acquisition_channel,engagement_segment,engagement_propensity,first_week_sessions,used_workout_plan_first_month,converted_subscriber,plan_type,revenue_usd
U01263,2025-10-21,US,iOS,App Store Browse,Regular,0.594,13,1,1,Monthly,7.99
U01264,2025-12-30,AU,Android,Paid Search,Casual,0.203,7,1,0,Free,0.0
U01265,2025-09-13,UK,iOS,Paid Social,Casual,0.162,7,1,0,Free,0.0
U01266,2025-08-07,UK,Android,Paid Search,Casual,0.255,5,1,0,Free,0.0
U01267,2025-08-11,US,Android,Influencer,Casual,0.145,8,1,0,Free,0.0
U01268,2025-10-08,US,iOS,Paid Social,Casual,0.231,6,1,1,Monthly,12.99
U01269,2026-01-23,US,Android,Influencer,Regular,0.519,8,1,0,Free,0.0
U01270,2025-08-09,US,Android,Paid Social,Casual,0.28,2,0,0,Free,0.0
U01271,2025-10-07,US,iOS,Paid Social,Regular,0.669,15,1,1,Monthly,9.99
U01272,2025-08-21,US,Android,Paid Search,Casual,0.133,6,1,1,Monthly,7.99
U01273,2026-01-19,US,iOS,Paid Social,Regular,0.686,14,1,0,Free,0.0
U01274,2025-12-03,US,iOS,App Store Browse,Casual,0.236,9,1,0,Free,0.0
U01275,2025-12-19,US,Android,Paid Search,Casual,0.271,11,1,0,Free,0.0
U01276,2025-12-10,US,iOS,Paid Social,Casual,0.165,10,1,0,Free,0.0
U01277,2025-11-29,AU,Android,Paid Social,Casual,0.31,13,1,0,Free,0.0
U01278,2025-12-21,CA,iOS,Paid Search,Regular,0.552,13,1,0,Free,0.0
U01279,2025-08-02,US,Android,Paid Social,Regular,0.546,8,1,1,Monthly,7.99
U01280,2026-01-07,UK,iOS,Referral,Regular,0.434,16,1,0,Free,0.0
U01281,2025-12-15,IN,Android,Paid Social,Casual,0.254,7,0,1,Monthly,9.99
U01282,2025-12-15,US,Android,Paid Social,Casual,0.301,8,1,0,Free,0.0
U01283,2025-10-12,US,Android,Paid Search,Regular,0.536,14,1,0,Free,0.0
U01284,2025-12-26,US,Web,Organic Search,Regular,0.62,21,1,0,Free,0.0
U01285,2025-10-10,US,Android,Paid Search,Casual,0.318,12,1,0,Free,0.0
U01286,2025-08-10,IN,Android,Paid Search,Regular,0.512,6,1,1,Monthly,9.99
U01287,2026-01-15,DE,Android,Paid Social,Casual,0.346,9,1,1,Monthly,7.99
U01288,2025-09-13,US,Web,Referral,Power,0.803,13,1,1,Annual,59.99
U01289,2025-08-19,IN,Android,Referral,Casual,0.253,9,1,0,Free,0.0
U01290,2025-11-23,US,Android,Influencer,Casual,0.256,7,1,0,Free,0.0
U01291,2025-09-12,CA,iOS,Paid Social,Regular,0.554,12,1,0,Free,0.0
U01292,2026-01-05,IN,Android,Paid Social,Casual,0.092,2,0,0,Free,0.0
U01293,2025-10-21,US,Android,Referral,Casual,0.239,8,1,0,Free,0.0
U01294,2025-08-01,US,iOS,Paid Search,Casual,0.168,7,1,0,Free,0.0
U01295,2026-01-23,CA,iOS,Paid Search,Casual,0.348,6,1,1,Monthly,12.99
U01296,2025-11-03,DE,Web,Paid Search,Power,0.895,18,1,0,Free,0.0
U01297,2025-09-18,US,iOS,Referral,Regular,0.601,19,1,0,Free,0.0
U01298,2025-12-03,US,iOS,Organic Search,Casual,0.236,6,1,0,Free,0.0
U01299,2025-11-06,US,iOS,Paid Search,Power,0.74,12,1,0,Free,0.0
U01300,2025-08-06,CA,iOS,Organic Search,Regular,0.511,10,1,0,Free,0.0
U01301,2025-12-18,CA,Android,Paid Social,Regular,0.667,20,1,0,Free,0.0
U01302,2025-10-13,IN,Web,Paid Search,Casual,0.208,6,1,1,Monthly,9.99
U01303,2025-12-07,IN,Web,Paid Social,Casual,0.109,6,1,0,Free,0.0
U01304,2026-01-12,AU,Android,Paid Social,Casual,0.312,13,1,1,Monthly,9.99
U01305,2025-11-21,IN,Android,Influencer,Casual,0.34,9,1,0,Free,0.0
U01306,2025-12-02,US,iOS,Referral,Regular,0.65,8,1,0,Free,0.0
U01307,2025-09-16,CA,Android,Paid Search,Casual,0.312,12,1,0,Free,0.0
U01308,2025-09-13,US,iOS,App Store Browse,Casual,0.322,6,0,0,Free,0.0
U01309,2025-10-16,US,iOS,Paid Social,Regular,0.553,10,1,1,Monthly,9.99
U01310,2026-01-04,DE,Web,Referral,Casual,0.125,2,0,0,Free,0.0
U01311,2025-11-05,UK,Android,Organic Search,Casual,0.252,8,1,0,Free,0.0
U01312,2025-10-04,DE,iOS,Paid Social,Regular,0.587,18,1,0,Free,0.0
U01313,2025-12-22,US,Android,Paid Social,Regular,0.542,14,1,0,Free,0.0
U01314,2026-01-05,US,iOS,Organic Search,Casual,0.239,6,1,0,Free,0.0
U01315,2026-01-14,US,iOS,Paid Search,Power,0.742,18,1,0,Free,0.0
U01316,2025-09-25,US,iOS,Organic Search,Regular,0.49,12,1,0,Free,0.0
U01317,2025-12-09,US,iOS,Paid Search,Regular,0.66,19,1,0,Free,0.0
U01318,2025-11-17,US,Android,Organic Search,Casual,0.362,14,1,0,Free,0.0
U01319,2025-10-22,US,iOS,Organic Search,Regular,0.55,20,1,0,Free,0.0
U01320,2025-10-13,DE,Android,App Store Browse,Regular,0.567,12,1,0,Free,0.0
U01321,2025-08-22,US,iOS,Paid Search,Casual,0.191,8,1,0,Free,0.0
U01322,2025-09-20,US,Web,App Store Browse,Power,0.839,19,1,0,Free,0.0
U01323,2025-11-10,IN,Android,Paid Social,Regular,0.656,16,1,0,Free,0.0
U01324,2026-01-11,US,Android,Organic Search,Casual,0.158,4,1,1,Monthly,9.99
U01325,2026-01-07,AU,iOS,Paid Search,Regular,0.578,13,1,0,Free,0.0
U01326,2025-09-04,UK,Android,Paid Search,Casual,0.282,9,1,0,Free,0.0
U01327,2025-12-03,US,Android,Organic Search,Regular,0.582,14,1,0,Free,0.0
U01328,2025-08-16,UK,iOS,Influencer,Regular,0.649,13,1,0,Free,0.0
U01329,2025-12-03,UK,iOS,Paid Search,Casual,0.372,16,1,0,Free,0.0
U01330,2025-10-02,IN,iOS,Referral,Casual,0.236,15,1,0,Free,0.0
U01331,2025-10-22,IN,iOS,Paid Social,Casual,0.29,11,1,0,Free,0.0
U01332,2025-12-11,UK,iOS,Paid Search,Regular,0.555,12,1,1,Monthly,7.99
U01333,2025-10-18,CA,iOS,Organic Search,Casual,0.212,6,0,0,Free,0.0
U01334,2025-12-27,US,iOS,App Store Browse,Regular,0.566,20,1,0,Free,0.0
U01335,2025-11-07,UK,Android,Paid Social,Casual,0.29,10,1,0,Free,0.0
U01336,2026-01-31,DE,iOS,Organic Search,Casual,0.263,11,1,0,Free,0.0
U01337,2025-11-26,CA,iOS,Organic Search,Regular,0.497,11,1,0,Free,0.0
U01338,2025-09-24,UK,Android,Paid Search,Casual,0.222,4,1,0,Free,0.0
U01339,2025-12-21,US,iOS,App Store Browse,Casual,0.223,8,1,0,Free,0.0
U01340,2025-10-15,IN,iOS,Influencer,Casual,0.199,10,1,0,Free,0.0
U01341,2025-11-07,DE,iOS,Referral,Casual,0.269,7,1,1,Monthly,7.99
U01342,2025-08-26,US,iOS,App Store Browse,Casual,0.275,4,1,0,Free,0.0
U01343,2025-08-22,US,iOS,Referral,Casual,0.309,6,1,0,Free,0.0
U01344,2025-11-14,US,iOS,Paid Social,Casual,0.199,6,0,0,Free,0.0
U01345,2025-09-04,US,iOS,Paid Search,Casual,0.215,8,1,1,Monthly,7.99
U01346,2026-01-31,CA,Web,Organic Search,Casual,0.343,11,1,0,Free,0.0
U01347,2026-01-05,US,Web,Organic Search,Casual,0.24,4,1,0,Free,0.0
U01348,2025-12-07,US,iOS,Paid Social,Casual,0.252,6,0,0,Free,0.0
U01349,2025-12-14,CA,iOS,Organic Search,Power,0.789,18,1,0,Free,0.0
U01350,2025-11-18,CA,iOS,App Store Browse,Casual,0.318,13,1,1,Monthly,9.99
U01351,2025-08-12,UK,Android,App Store Browse,Casual,0.32,16,1,0,Free,0.0
U01352,2025-10-12,UK,Android,Paid Social,Casual,0.317,10,1,0,Free,0.0
U01353,2025-10-31,UK,iOS,Referral,Regular,0.552,14,1,0,Free,0.0
U01354,2026-01-16,IN,iOS,Paid Social,Regular,0.498,14,1,0,Free,0.0
U01355,2025-09-10,CA,iOS,Organic Search,Regular,0.666,16,1,1,Monthly,7.99
U01356,2025-10-31,US,Android,Paid Social,Power,0.851,18,1,1,Monthly,12.99
U01357,2025-10-03,CA,Android,Organic Search,Regular,0.523,10,1,0,Free,0.0
U01358,2025-08-25,US,iOS,Paid Social,Power,0.885,18,1,0,Free,0.0
U01359,2025-08-19,US,Android,Organic Search,Casual,0.218,11,1,0,Free,0.0
U01360,2025-10-07,US,iOS,Organic Search,Regular,0.635,14,1,0,Free,0.0
U01361,2025-08-16,AU,Android,Organic Search,Regular,0.639,14,1,0,Free,0.0
U01362,2025-08-13,UK,Web,App Store Browse,Regular,0.495,12,1,0,Free,0.0
U01363,2025-10-04,US,iOS,Organic Search,Casual,0.285,6,1,0,Free,0.0
U01364,2025-09-07,CA,iOS,Paid Social,Regular,0.597,11,1,0,Free,0.0
U01365,2025-11-11,US,Android,Paid Search,Casual,0.407,14,1,0,Free,0.0
U01366,2025-08-04,IN,iOS,Paid Social,Casual,0.205,7,1,1,Monthly,7.99
U01367,2025-09-25,IN,Android,Paid Search,Casual,0.336,11,1,1,Monthly,9.99
U01368,2025-10-23,CA,iOS,Organic Search,Casual,0.251,10,1,0,Free,0.0
U01369,2026-01-25,CA,Android,Paid Search,Regular,0.476,14,1,1,Monthly,7.99
U01370,2025-11-25,US,iOS,Paid Search,Casual,0.243,11,1,0,Free,0.0
U01371,2026-01-10,US,iOS,Referral,Casual,0.25,6,1,1,Monthly,9.99
U01372,2025-10-03,AU,iOS,Paid Search,Casual,0.186,7,1,0,Free,0.0
U01373,2025-10-22,UK,iOS,Paid Social,Regular,0.569,12,1,0,Free,0.0
U01374,2025-10-17,US,iOS,Paid Social,Regular,0.607,15,1,0,Free,0.0
U01375,2026-01-11,US,Android,Organic Search,Regular,0.564,16,1,0,Free,0.0
U01376,2026-01-24,US,iOS,Paid Search,Casual,0.217,5,1,0,Free,0.0
U01377,2026-01-25,US,iOS,Organic Search,Regular,0.541,28,1,0,Free,0.0
U01378,2025-12-17,US,iOS,Paid Social,Regular,0.55,11,1,0,Free,0.0
U01379,2025-11-01,US,iOS,Paid Search,Casual,0.263,9,1,0,Free,0.0
U01380,2025-11-08,DE,Android,Organic Search,Casual,0.317,9,1,0,Free,0.0
U01381,2026-01-28,US,Web,Organic Search,Casual,0.266,17,1,0,Free,0.0
U01382,2025-09-22,US,iOS,Paid Search,Casual,0.166,12,1,0,Free,0.0
U01383,2025-10-03,US,Android,Paid Social,Casual,0.216,5,1,1,Monthly,12.99
U01384,2026-01-13,US,Android,Influencer,Casual,0.26,9,1,0,Free,0.0
U01385,2025-10-11,IN,Web,App Store Browse,Casual,0.317,10,1,0,Free,0.0
U01386,2025-09-13,US,iOS,App Store Browse,Casual,0.328,7,0,0,Free,0.0
U01387,2025-11-12,IN,iOS,Paid Social,Casual,0.356,8,1,0,Free,0.0
U01388,2025-09-29,IN,iOS,Organic Search,Regular,0.558,17,1,0,Free,0.0
U01389,2026-01-11,US,Android,Paid Search,Casual,0.296,10,1,0,Free,0.0
U01390,2026-01-15,CA,Android,Paid Search,Casual,0.163,3,0,0,Free,0.0
U01391,2025-09-26,DE,iOS,Paid Search,Regular,0.576,13,1,0,Free,0.0
U01392,2025-11-06,US,iOS,Paid Social,Casual,0.185,1,0,0,Free,0.0
U01393,2026-01-29,US,Android,Organic Search,Casual,0.246,8,1,0,Free,0.0
U01394,2025-12-15,AU,Android,Organic Search,Casual,0.432,9,1,0,Free,0.0
U01395,2025-09-09,AU,iOS,Organic Search,Casual,0.268,8,1,0,Free,0.0
U01396,2025-11-17,US,Android,Organic Search,Casual,0.198,7,1,0,Free,0.0
U01397,2025-11-23,CA,iOS,App Store Browse,Casual,0.274,12,1,0,Free,0.0
U01398,2025-11-29,US,iOS,Organic Search,Casual,0.219,8,1,0,Free,0.0
U01399,2025-08-05,IN,Android,Paid Search,Casual,0.192,12,1,0,Free,0.0
U01400,2025-09-25,US,Android,App Store Browse,Power,0.926,17,1,1,Monthly,9.99
U01401,2026-01-05,US,Web,Paid Social,Casual,0.314,10,1,0,Free,0.0
U01402,2025-09-14,UK,iOS,Paid Search,Casual,0.271,9,1,0,Free,0.0
U01403,2025-09-25,DE,iOS,Referral,Casual,0.226,13,1,0,Free,0.0
U01404,2025-09-29,IN,iOS,Paid Social,Regular,0.531,13,1,0,Free,0.0
U01405,2025-09-02,US,iOS,Paid Social,Regular,0.643,17,1,1,Monthly,9.99
U01406,2025-08-29,US,iOS,Influencer,Regular,0.568,9,1,0,Free,0.0
U01407,2025-10-03,DE,iOS,Referral,Casual,0.065,3,0,0,Free,0.0
U01408,2026-01-08,DE,iOS,Influencer,Casual,0.395,6,1,0,Free,0.0
U01409,2025-08-01,US,iOS,App Store Browse,Regular,0.561,12,1,0,Free,0.0
U01410,2025-09-22,UK,iOS,Paid Social,Casual,0.271,9,1,0,Free,0.0
U01411,2025-08-12,US,Android,Referral,Power,0.865,17,1,0,Free,0.0
U01412,2025-11-12,US,iOS,Paid Search,Casual,0.278,9,1,0,Free,0.0
U01413,2025-09-16,US,Android,Paid Search,Casual,0.295,14,1,0,Free,0.0
U01414,2025-12-24,US,Web,Referral,Casual,0.225,6,1,1,Monthly,9.99
U01415,2025-11-16,US,Android,Referral,Casual,0.176,6,1,0,Free,0.0
U01416,2025-12-23,IN,iOS,Influencer,Regular,0.567,20,1,0,Free,0.0
U01417,2025-11-25,US,iOS,Paid Social,Casual,0.336,6,1,0,Free,0.0
U01418,2025-10-20,US,Android,Paid Search,Casual,0.211,7,1,0,Free,0.0
U01419,2026-01-06,US,Android,Paid Social,Casual,0.206,7,1,0,Free,0.0
U01420,2025-10-27,US,iOS,Paid Search,Regular,0.623,15,1,1,Monthly,9.99
U01421,2026-01-22,US,iOS,Referral,Casual,0.223,5,1,0,Free,0.0
U01422,2026-01-31,CA,Android,Referral,Power,0.775,30,1,0,Free,0.0
U01423,2025-11-17,US,iOS,Paid Social,Regular,0.528,20,1,0,Free,0.0
U01424,2025-12-03,CA,Android,Paid Search,Casual,0.246,10,1,1,Monthly,9.99
U01425,2025-09-17,AU,iOS,Paid Social,Regular,0.456,9,1,0,Free,0.0
U01426,2025-12-28,US,iOS,Organic Search,Power,0.768,18,1,0,Free,0.0
U01427,2025-12-02,AU,Android,Organic Search,Casual,0.264,7,1,0,Free,0.0
U01428,2026-01-14,AU,iOS,App Store Browse,Casual,0.263,6,1,0,Free,0.0
U01429,2025-09-19,IN,Android,Paid Social,Casual,0.319,9,1,0,Free,0.0
U01430,2025-12-23,UK,iOS,App Store Browse,Regular,0.66,20,1,0,Free,0.0
U01431,2025-10-26,CA,iOS,Organic Search,Casual,0.341,10,1,0,Free,0.0
U01432,2025-09-04,UK,Web,Referral,Regular,0.605,16,1,0,Free,0.0
U01433,2025-09-01,UK,iOS,Paid Search,Casual,0.241,11,1,0,Free,0.0
U01434,2025-11-12,US,iOS,Referral,Casual,0.213,7,1,0,Free,0.0
U01435,2025-09-28,DE,Web,Paid Search,Casual,0.251,11,1,0,Free,0.0
U01436,2025-08-19,CA,Android,Referral,Regular,0.585,15,1,1,Monthly,7.99
U01437,2025-10-18,IN,Android,App Store Browse,Casual,0.299,7,1,1,Monthly,9.99
U01438,2025-11-29,US,iOS,Paid Search,Regular,0.587,12,1,0,Free,0.0
U01439,2025-09-28,US,iOS,Organic Search,Casual,0.243,8,1,0,Free,0.0
U01440,2026-01-23,US,Android,Organic Search,Casual,0.297,7,1,1,Monthly,9.99
U01441,2025-12-22,US,iOS,Referral,Casual,0.326,14,1,0,Free,0.0
U01442,2025-11-03,US,iOS,Paid Social,Power,0.853,13,1,0,Free,0.0
U01443,2026-01-19,US,Android,Paid Search,Casual,0.248,6,1,0,Free,0.0
U01444,2025-10-19,US,iOS,Paid Search,Regular,0.5,10,1,0,Free,0.0
U01445,2025-08-26,US,iOS,Paid Social,Casual,0.199,8,1,0,Free,0.0
U01446,2025-08-07,US,iOS,Referral,Regular,0.509,17,1,0,Free,0.0
U01447,2026-01-20,DE,iOS,Referral,Casual,0.265,16,1,0,Free,0.0
U01448,2026-01-24,US,Android,Referral,Casual,0.281,7,1,0,Free,0.0
U01449,2025-12-15,US,Android,Referral,Casual,0.165,6,1,0,Free,0.0
U01450,2025-08-19,US,iOS,Influencer,Casual,0.22,8,1,1,Monthly,9.99
U01451,2025-09-24,US,iOS,Paid Search,Casual,0.265,5,1,0,Free,0.0
U01452,2025-08-08,US,Android,App Store Browse,Casual,0.196,6,1,0,Free,0.0
U01453,2025-08-10,UK,iOS,Organic Search,Casual,0.276,9,1,0,Free,0.0
U01454,2025-09-15,DE,Android,Paid Search,Power,0.782,10,1,0,Free,0.0
U01455,2025-11-14,US,Web,Referral,Casual,0.207,7,1,0,Free,0.0
U01456,2025-08-13,UK,Android,Paid Social,Regular,0.553,16,1,0,Free,0.0
U01457,2026-01-29,US,iOS,Paid Social,Casual,0.274,11,1,0,Free,0.0
U01458,2025-10-23,US,Web,Paid Search,Casual,0.199,7,0,0,Free,0.0
U01459,2025-09-18,US,iOS,Paid Social,Casual,0.235,5,0,1,Monthly,7.99
U01460,2025-11-03,US,Web,App Store Browse,Casual,0.278,13,1,0,Free,0.0
U01461,2025-12-24,CA,Android,Paid Social,Casual,0.204,5,1,1,Monthly,9.99
U01462,2025-09-27,UK,Android,Organic Search,Regular,0.451,12,1,0,Free,0.0
U01463,2025-08-09,IN,Web,Paid Search,Regular,0.458,12,1,1,Monthly,9.99
U01464,2025-08-10,US,Android,Paid Social,Casual,0.225,6,1,0,Free,0.0
U01465,2026-01-04,CA,iOS,Organic Search,Casual,0.171,5,1,0,Free,0.0
U01466,2025-08-21,US,iOS,Paid Search,Casual,0.229,8,1,0,Free,0.0
U01467,2025-11-25,US,Android,Paid Search,Casual,0.35,11,1,0,Free,0.0
U01468,2025-10-10,US,Android,Organic Search,Casual,0.167,10,1,0,Free,0.0
U01469,2025-12-22,UK,iOS,Paid Search,Casual,0.233,4,1,0,Free,0.0
U01470,2025-08-12,DE,Android,Paid Search,Casual,0.378,12,1,0,Free,0.0
U01471,2026-01-13,US,Android,Referral,Casual,0.274,9,1,0,Free,0.0
U01472,2025-12-07,CA,iOS,Paid Social,Regular,0.528,17,1,0,Free,0.0
U01473,2025-10-22,IN,iOS,Organic Search,Casual,0.241,10,1,0,Free,0.0
U01474,2025-09-08,IN,iOS,App Store Browse,Casual,0.276,12,1,0,Free,0.0
U01475,2026-01-27,US,iOS,Paid Search,Regular,0.652,21,1,0,Free,0.0
U01476,2025-09-25,CA,iOS,Organic Search,Power,0.768,7,1,0,Free,0.0
U01477,2025-10-30,UK,iOS,Influencer,Casual,0.205,8,1,0,Free,0.0
U01478,2025-10-12,AU,iOS,Organic Search,Casual,0.167,9,1,0,Free,0.0
U01479,2025-09-12,US,iOS,Referral,Regular,0.556,14,1,0,Free,0.0
U01480,2025-10-16,AU,Android,Referral,Casual,0.166,4,0,0,Free,0.0
U01481,2025-08-28,US,iOS,App Store Browse,Casual,0.222,10,1,0,Free,0.0
U01482,2025-08-01,IN,Web,App Store Browse,Casual,0.195,7,1,0,Free,0.0
U01483,2025-09-23,US,Web,Organic Search,Casual,0.314,8,1,0,Free,0.0
U01484,2025-08-21,US,Android,Referral,Power,0.769,15,1,0,Free,0.0
U01485,2025-10-16,US,Web,Paid Social,Regular,0.574,12,1,1,Monthly,9.99
U01486,2026-01-06,US,Android,Paid Search,Power,0.704,15,1,0,Free,0.0
U01487,2025-08-30,US,iOS,Paid Search,Regular,0.558,13,1,0,Free,0.0
U01488,2025-08-01,US,Android,Organic Search,Casual,0.178,6,1,0,Free,0.0
U01489,2025-08-21,US,iOS,Organic Search,Regular,0.524,13,1,1,Monthly,7.99
U01490,2025-11-02,US,Android,Organic Search,Regular,0.683,16,1,1,Monthly,9.99
U01491,2025-09-20,IN,Android,Organic Search,Casual,0.306,13,1,0,Free,0.0
U01492,2025-10-30,AU,iOS,Organic Search,Casual,0.242,11,1,1,Monthly,9.99
U01493,2025-08-06,UK,iOS,App Store Browse,Casual,0.442,17,1,0,Free,0.0
U01494,2025-10-01,US,Web,Paid Search,Casual,0.195,6,1,0,Free,0.0
U01495,2025-10-15,US,iOS,Referral,Casual,0.32,13,1,1,Monthly,7.99
U01496,2025-10-19,AU,iOS,Influencer,Casual,0.158,9,0,0,Free,0.0
U01497,2025-11-10,US,iOS,Referral,Casual,0.235,4,1,0,Free,0.0
U01498,2025-12-22,US,iOS,Paid Social,Casual,0.169,4,1,1,Monthly,9.99
U01499,2025-10-25,DE,Android,Influencer,Casual,0.265,7,1,0,Free,0.0
U01500,2026-01-02,DE,Android,Referral,Casual,0.253,5,0,1,Monthly,7.99
U01501,2025-11-06,US,iOS,Referral,Casual,0.232,8,0,0,Free,0.0
U01502,2025-09-17,UK,iOS,App Store Browse,Power,0.866,18,1,0,Free,0.0
U01503,2025-09-12,US,iOS,Paid Search,Casual,0.216,11,1,0,Free,0.0
U01504,2025-09-29,IN,iOS,Paid Search,Casual,0.27,12,1,0,Free,0.0
U01505,2025-11-18,US,Android,Influencer,Casual,0.299,13,1,1,Monthly,7.99
U01506,2025-09-14,US,Android,Paid Social,Regular,0.461,17,1,0,Free,0.0
U01507,2026-01-16,CA,iOS,Influencer,Regular,0.505,10,1,0,Free,0.0
U01508,2025-10-28,US,Android,Organic Search,Casual,0.253,9,1,0,Free,0.0
U01509,2026-01-06,UK,iOS,Organic Search,Casual,0.288,5,0,0,Free,0.0
U01510,2025-12-04,US,Android,Paid Search,Regular,0.635,11,1,0,Free,0.0
U01511,2025-10-01,AU,Android,Organic Search,Power,0.787,14,1,0,Free,0.0
U01512,2025-09-11,IN,Android,App Store Browse,Casual,0.231,13,1,0,Free,0.0
U01513,2025-12-15,US,Android,Organic Search,Casual,0.198,10,1,0,Free,0.0
U01514,2025-09-30,IN,Web,Referral,Casual,0.27,7,1,1,Monthly,7.99
U01515,2025-09-15,US,iOS,Organic Search,Casual,0.232,4,0,0,Free,0.0
U01516,2026-01-19,US,iOS,App Store Browse,Regular,0.534,14,1,1,Monthly,7.99
U01517,2025-10-28,US,iOS,Paid Social,Power,0.794,20,1,0,Free,0.0
U01518,2025-08-09,AU,Android,Organic Search,Power,0.833,18,1,0,Free,0.0
U01519,2025-10-31,IN,Android,Organic Search,Regular,0.516,7,1,0,Free,0.0
U01520,2025-10-24,AU,Android,Paid Search,Casual,0.204,8,1,0,Free,0.0
U01521,2026-01-06,AU,Android,App Store Browse,Power,0.826,14,1,1,Monthly,12.99
U01522,2025-12-09,DE,iOS,App Store Browse,Casual,0.068,5,1,0,Free,0.0
U01523,2025-09-05,US,Android,Paid Social,Casual,0.214,6,1,0,Free,0.0
U01524,2025-08-28,DE,Android,Paid Social,Regular,0.481,10,1,0,Free,0.0
U01525,2025-11-20,CA,iOS,Organic Search,Casual,0.322,8,1,0,Free,0.0
U01526,2025-08-09,US,iOS,Paid Search,Regular,0.524,13,1,1,Monthly,9.99
U01527,2025-09-28,CA,iOS,Paid Search,Power,0.766,14,1,0,Free,0.0
U01528,2025-08-26,US,iOS,Organic Search,Regular,0.547,10,1,0,Free,0.0
U01529,2025-08-04,US,Android,Paid Search,Regular,0.514,11,1,0,Free,0.0
U01530,2026-01-17,US,Web,Influencer,Casual,0.226,11,1,0,Free,0.0
U01531,2025-08-17,US,Android,Organic Search,Casual,0.256,15,1,0,Free,0.0
U01532,2025-08-02,US,iOS,Organic Search,Regular,0.525,16,1,0,Free,0.0
U01533,2026-01-19,AU,Android,Organic Search,Casual,0.224,7,0,0,Free,0.0
U01534,2025-09-04,UK,Android,Organic Search,Regular,0.489,10,1,0,Free,0.0
U01535,2025-12-29,US,iOS,Organic Search,Casual,0.181,11,1,1,Monthly,7.99
U01536,2025-08-06,US,Android,Paid Search,Casual,0.254,17,1,0,Free,0.0
U01537,2025-08-29,US,iOS,Organic Search,Casual,0.268,9,1,0,Free,0.0
U01538,2025-08-21,US,iOS,Referral,Regular,0.464,17,1,0,Free,0.0
U01539,2025-12-08,IN,iOS,Influencer,Regular,0.596,13,1,0,Free,0.0
U01540,2025-11-23,US,iOS,App Store Browse,Power,0.846,15,1,0,Free,0.0
U01541,2025-10-27,UK,Android,Paid Search,Casual,0.308,8,1,0,Free,0.0
U01542,2025-09-14,IN,iOS,Organic Search,Casual,0.268,13,1,1,Monthly,7.99
U01543,2025-08-17,CA,iOS,Organic Search,Casual,0.288,7,1,0,Free,0.0
U01544,2025-11-13,AU,iOS,Organic Search,Casual,0.381,12,1,0,Free,0.0
U01545,2025-09-12,US,iOS,App Store Browse,Casual,0.232,6,1,0,Free,0.0
U01546,2025-11-17,AU,iOS,App Store Browse,Casual,0.187,10,1,1,Monthly,7.99
U01547,2025-12-05,UK,iOS,Paid Social,Casual,0.158,11,1,0,Free,0.0
U01548,2026-01-04,IN,Android,Paid Social,Casual,0.355,6,1,0,Free,0.0
U01549,2025-10-30,UK,iOS,Paid Search,Regular,0.656,17,1,0,Free,0.0
U01550,2025-08-01,IN,Android,Paid Social,Regular,0.495,11,1,0,Free,0.0
U01551,2025-09-21,DE,iOS,App Store Browse,Casual,0.206,5,0,0,Free,0.0
U01552,2026-01-05,US,Android,Organic Search,Casual,0.231,8,0,0,Free,0.0
U01553,2025-11-07,IN,Android,Paid Social,Regular,0.623,18,1,0,Free,0.0
U01554,2025-11-22,IN,iOS,Paid Social,Regular,0.473,13,1,1,Monthly,9.99
U01555,2025-10-24,US,iOS,Organic Search,Regular,0.432,5,1,1,Monthly,7.99
U01556,2025-08-30,AU,Web,Paid Social,Casual,0.38,9,1,1,Monthly,7.99
U01557,2026-01-12,US,iOS,Influencer,Casual,0.269,10,1,0,Free,0.0
U01558,2025-12-21,CA,Android,Organic Search,Regular,0.577,20,1,1,Monthly,7.99
U01559,2026-01-31,US,iOS,Paid Search,Casual,0.238,12,0,0,Free,0.0
U01560,2026-01-05,US,iOS,Paid Social,Casual,0.278,16,1,0,Free,0.0
U01561,2025-09-23,IN,Android,Organic Search,Power,0.709,12,1,0,Free,0.0
U01562,2025-09-16,US,Android,Organic Search,Casual,0.2,6,1,1,Monthly,7.99
U01563,2025-09-15,US,iOS,Organic Search,Regular,0.556,15,1,0,Free,0.0
U01564,2026-01-17,US,Android,Organic Search,Regular,0.414,12,1,0,Free,0.0
U01565,2025-11-11,US,Android,Paid Social,Casual,0.232,8,0,0,Free,0.0
U01566,2025-10-23,IN,iOS,Influencer,Regular,0.528,16,1,0,Free,0.0
U01567,2026-01-26,AU,iOS,Referral,Casual,0.232,5,1,1,Monthly,9.99
U01568,2025-11-20,US,iOS,App Store Browse,Regular,0.517,13,1,0,Free,0.0
U01569,2026-01-15,CA,iOS,Paid Social,Regular,0.49,19,1,0,Free,0.0
U01570,2026-01-29,US,Android,Referral,Regular,0.441,11,1,1,Monthly,7.99
U01571,2025-08-15,CA,iOS,Paid Search,Casual,0.259,4,1,1,Monthly,7.99
U01572,2025-10-06,US,iOS,Organic Search,Regular,0.532,19,1,0,Free,0.0
U01573,2025-12-14,US,Android,Paid Social,Power,0.717,21,1,0,Free,0.0
U01574,2025-12-28,US,Android,Paid Search,Regular,0.554,21,1,0,Free,0.0
U01575,2025-08-28,CA,Android,Referral,Casual,0.232,6,1,0,Free,0.0
U01576,2025-09-28,US,Android,Paid Social,Casual,0.222,11,1,0,Free,0.0
U01577,2025-11-09,US,iOS,Organic Search,Regular,0.421,10,1,1,Monthly,7.99
