user_id,event_date,plan,event_type
U02205,2024-05-30,Free,start
U02206,2024-02-09,Free,start
U02206,2024-07-15,Pro,upgrade
U02206,2024-09-03,Enterprise,upgrade
U02207,2024-12-10,Pro,start
U02208,2024-07-18,Basic,start
U02209,2024-03-01,Basic,start
U02210,2024-08-24,Free,start
U02211,2024-02-06,Free,start
U02211,2024-07-12,Basic,upgrade
U02212,2024-08-24,Free,start
U02213,2024-07-15,Free,start
U02214,2024-08-27,Basic,start
U02215,2024-12-25,Free,start
U02215,2025-04-03,Pro,upgrade
U02216,2024-01-30,Basic,start
U02217,2024-04-17,Free,start
U02218,2024-03-30,Basic,start
U02219,2024-08-07,Enterprise,start
U02220,2024-04-12,Pro,start
U02221,2024-07-02,Free,start
U02221,2024-11-01,Pro,upgrade
U02222,2024-09-03,Free,start
U02222,2024-12-06,Pro,upgrade
U02223,2024-12-10,Free,start
U02224,2024-10-04,Free,start
U02225,2024-04-20,Free,start
U02226,2024-09-05,Free,start
U02227,2024-06-30,Pro,start
U02227,2024-11-19,Enterprise,upgrade
U02228,2024-11-30,Basic,start
U02229,2024-06-14,Pro,start
U02230,2024-07-26,Free,start
U02231,2024-06-23,Free,start
U02232,2024-03-30,Free,start
U02233,2024-06-14,Free,start
U02234,2024-03-18,Pro,start
U02235,2024-06-11,Free,start
U02235,2024-11-20,Pro,upgrade
U02236,2024-08-26,Free,start
U02237,2024-05-22,Basic,start
U02237,2024-09-25,Pro,upgrade
U02238,2024-10-09,Basic,start
U02239,2024-09-01,Free,start
U02240,2024-02-29,Free,start
U02241,2024-02-27,Free,start
U02242,2024-08-04,Free,start
U02243,2024-10-29,Free,start
U02244,2024-01-20,Free,start
U02244,2024-05-30,Basic,upgrade
U02245,2024-02-28,Free,start
U02246,2024-05-25,Free,start
U02247,2024-09-05,Basic,start
U02248,2024-01-13,Free,start
U02249,2024-02-13,Free,start
U02250,2024-01-19,Basic,start
U02251,2024-08-26,Free,start
U02251,2024-12-01,Basic,upgrade
U02251,2025-03-15,Pro,upgrade
U02252,2024-12-02,Free,start
U02253,2024-04-09,Free,start
U02253,2024-06-26,Basic,upgrade
U02253,2024-12-18,Pro,upgrade
U02254,2024-05-01,Basic,start
U02255,2024-12-25,Free,start
U02255,2025-05-02,Basic,upgrade
U02256,2024-05-24,Pro,start
U02257,2024-02-19,Free,start
U02257,2024-07-06,Basic,upgrade
U02258,2024-10-14,Basic,start
U02258,2025-03-25,Pro,upgrade
U02258,2025-06-24,Enterprise,upgrade
U02259,2024-11-09,Free,start
U02259,2024-12-28,Basic,upgrade
U02259,2025-06-18,Pro,upgrade
U02260,2024-08-26,Free,start
U02261,2024-10-22,Free,start
U02262,2024-08-07,Pro,start
U02262,2024-11-17,Enterprise,upgrade
U02263,2024-12-11,Free,start
U02264,2024-08-24,Basic,start
U02264,2024-10-26,Pro,upgrade
U02265,2024-09-15,Free,start
U02266,2024-10-06,Pro,start
U02266,2025-01-20,Enterprise,upgrade
U02267,2024-06-07,Pro,start
U02268,2024-02-14,Basic,start
U02269,2024-03-11,Pro,start
U02270,2024-04-12,Free,start
U02271,2024-11-08,Free,start
U02272,2024-10-12,Basic,start
U02273,2024-05-25,Free,start
U02273,2024-11-10,Pro,upgrade
U02274,2024-08-08,Free,start
U02274,2024-11-19,Pro,upgrade
U02275,2024-04-07,Basic,start
U02276,2024-06-21,Free,start
U02277,2024-12-15,Free,start
U02278,2024-05-01,Free,start
U02279,2024-04-17,Free,start
U02279,2024-07-22,Pro,upgrade
U02280,2024-01-06,Free,start
U02281,2024-05-25,Free,start
U02282,2024-04-05,Free,start
U02283,2024-07-20,Free,start
U02284,2024-04-21,Pro,start
U02284,2024-08-27,Enterprise,upgrade
U02285,2024-11-18,Basic,start
U02286,2024-10-25,Pro,start
U02287,2024-12-02,Basic,start
U02287,2025-02-04,Pro,upgrade
U02288,2024-08-01,Basic,start
U02289,2024-10-17,Pro,start
U02289,2025-02-22,Enterprise,upgrade
U02290,2024-05-29,Basic,start
U02291,2024-09-23,Free,start
U02291,2025-03-18,Pro,upgrade
U02292,2024-01-03,Enterprise,start
U02293,2024-03-16,Free,start
U02294,2024-08-12,Free,start
U02295,2024-09-07,Pro,start
U02295,2025-01-20,Enterprise,upgrade
U02296,2024-10-05,Free,start
U02296,2025-02-18,Pro,upgrade
U02296,2025-04-08,Enterprise,upgrade
U02297,2024-05-04,Free,start
U02297,2024-06-23,Pro,upgrade
U02298,2024-02-16,Free,start
U02298,2024-04-20,Pro,upgrade
U02299,2024-08-02,Free,start
U02299,2025-01-24,Pro,upgrade
U02300,2024-08-24,Free,start
U02300,2024-10-13,Basic,upgrade
U02301,2024-01-25,Basic,start
U02302,2024-11-09,Free,start
U02303,2024-05-06,Free,start
U02304,2024-11-29,Free,start
U02305,2024-02-17,Free,start
U02305,2024-07-10,Pro,upgrade
U02306,2024-04-08,Free,start
U02307,2024-03-25,Basic,start
U02308,2024-06-21,Free,start
U02308,2024-08-04,Pro,upgrade
U02309,2024-07-27,Free,start
U02309,2025-01-17,Pro,upgrade
U02309,2025-02-26,Enterprise,upgrade
U02310,2024-03-04,Free,start
U02311,2024-04-30,Free,start
U02312,2024-02-23,Free,start
U02312,2024-06-03,Pro,upgrade
U02313,2024-09-28,Free,start
U02314,2024-01-18,Basic,start
U02315,2024-07-05,Free,start
U02316,2024-09-18,Basic,start
U02316,2024-12-04,Pro,upgrade
U02317,2024-08-26,Free,start
U02317,2024-12-13,Pro,upgrade
U02318,2024-03-16,Free,start
U02319,2024-09-02,Free,start
U02320,2024-11-10,Free,start
U02320,2025-01-14,Pro,upgrade
U02321,2024-03-19,Free,start
U02322,2024-09-19,Free,start
U02323,2024-03-03,Free,start
U02324,2024-01-12,Free,start
U02325,2024-02-12,Basic,start
U02326,2024-09-09,Free,start
U02327,2024-10-18,Basic,start
U02328,2024-11-20,Free,start
U02329,2024-10-18,Free,start
U02330,2024-12-14,Free,start
U02331,2024-04-10,Free,start
U02331,2024-06-26,Basic,upgrade
U02331,2024-08-30,Pro,upgrade
U02332,2024-09-26,Basic,start
U02333,2024-06-28,Free,start
U02333,2024-10-07,Basic,upgrade
U02333,2025-02-09,Pro,upgrade
U02334,2024-10-19,Basic,start
U02335,2024-08-15,Free,start
U02336,2024-10-01,Free,start
U02337,2024-01-21,Basic,start
U02338,2024-01-27,Pro,start
U02338,2024-04-02,Enterprise,upgrade
U02339,2024-10-11,Free,start
U02339,2024-11-10,Basic,upgrade
U02340,2024-11-21,Free,start
U02341,2024-08-11,Free,start
U02341,2024-11-11,Pro,upgrade
U02342,2024-12-21,Free,start
U02343,2024-10-01,Free,start
U02344,2024-05-20,Free,start
U02344,2024-07-04,Pro,upgrade
U02345,2024-08-08,Free,start
U02346,2024-06-28,Pro,start
U02346,2024-10-16,Enterprise,upgrade
U02347,2024-11-24,Free,start
U02348,2024-02-07,Free,start
U02349,2024-08-26,Basic,start
U02349,2025-01-13,Pro,upgrade
U02350,2024-05-27,Free,start
U02351,2024-02-19,Free,start
U02352,2024-12-08,Basic,start
U02352,2025-05-19,Pro,upgrade
U02353,2024-06-13,Free,start
U02353,2024-11-19,Pro,upgrade
U02354,2024-11-19,Free,start
U02354,2025-03-17,Pro,upgrade
U02355,2024-10-16,Free,start
U02356,2024-05-16,Free,start
U02356,2024-09-22,Basic,upgrade
U02357,2024-05-14,Free,start
U02357,2024-11-03,Pro,upgrade
U02358,2024-06-07,Free,start
U02359,2024-12-06,Basic,start
U02359,2025-02-28,Pro,upgrade
U02359,2025-05-21,Enterprise,upgrade
U02360,2024-12-04,Enterprise,start
U02361,2024-10-14,Free,start
U02362,2024-05-17,Free,start
U02363,2024-11-11,Free,start
U02363,2025-01-21,Pro,upgrade
U02364,2024-12-17,Basic,start
U02365,2024-10-28,Free,start
U02366,2024-04-16,Free,start
U02366,2024-07-14,Pro,upgrade
U02367,2024-12-06,Basic,start
U02368,2024-11-01,Free,start
U02369,2024-07-27,Pro,start
U02370,2024-12-13,Free,start
U02371,2024-02-16,Free,start
U02372,2024-04-15,Basic,start
U02372,2024-09-02,Pro,upgrade
U02372,2024-10-09,Enterprise,upgrade
U02373,2024-04-15,Basic,start
U02374,2024-04-17,Free,start
U02375,2024-10-22,Free,start
U02376,2024-11-26,Basic,start
U02377,2024-01-12,Free,start
U02377,2024-03-30,Basic,upgrade
U02377,2024-09-12,Pro,upgrade
U02378,2024-10-09,Free,start
U02379,2024-10-31,Free,start
U02380,2024-11-11,Free,start
U02381,2024-03-24,Free,start
U02382,2024-10-07,Free,start
U02383,2024-09-22,Free,start
U02383,2025-01-30,Pro,upgrade
U02384,2024-10-22,Free,start
U02384,2025-03-03,Pro,upgrade
U02384,2025-07-23,Enterprise,upgrade
U02385,2024-12-26,Free,start
U02385,2025-01-27,Basic,upgrade
U02386,2024-10-29,Free,start
U02387,2024-07-26,Free,start
U02387,2024-11-26,Pro,upgrade
U02387,2025-05-23,Enterprise,upgrade
U02388,2024-07-03,Basic,start
U02388,2024-10-27,Pro,upgrade
U02389,2024-12-28,Free,start
U02389,2025-02-15,Basic,upgrade
U02390,2024-12-01,Free,start
U02390,2025-02-16,Basic,upgrade
U02390,2025-03-20,Pro,upgrade
U02391,2024-03-29,Pro,start
U02392,2024-03-13,Free,start
U02392,2024-05-26,Pro,upgrade
U02392,2024-08-19,Enterprise,upgrade
U02393,2024-07-19,Free,start
U02394,2024-08-13,Basic,start
U02395,2024-02-08,Free,start
U02396,2024-11-16,Free,start
U02397,2024-06-12,Free,start
U02398,2024-06-07,Basic,start
U02398,2024-09-02,Pro,upgrade
U02398,2025-02-11,Enterprise,upgrade
U02399,2024-07-12,Free,start
U02400,2024-01-12,Free,start
U02400,2024-04-04,Basic,upgrade
U02401,2024-12-05,Free,start
U02401,2025-03-28,Basic,upgrade
U02401,2025-08-22,Pro,upgrade
U02402,2024-10-06,Free,start
U02402,2025-02-22,Pro,upgrade
U02403,2024-04-19,Free,start
U02404,2024-05-25,Free,start
U02404,2024-09-15,Pro,upgrade
U02404,2024-11-27,Enterprise,upgrade
U02405,2024-06-10,Pro,start
U02406,2024-11-27,Free,start
U02407,2024-02-05,Enterprise,start
U02408,2024-01-22,Free,start
U02408,2024-06-20,Pro,upgrade
U02409,2024-12-01,Enterprise,start
U02410,2024-08-04,Free,start
U02411,2024-06-12,Free,start
U02411,2024-11-08,Basic,upgrade
U02412,2024-10-20,Free,start
U02412,2024-12-19,Basic,upgrade
U02413,2024-12-30,Free,start
U02414,2024-07-05,Pro,start
U02414,2024-12-30,Enterprise,upgrade
U02415,2024-05-28,Free,start
U02416,2024-08-18,Free,start
U02417,2024-07-16,Free,start
U02418,2024-12-02,Free,start
U02418,2025-04-25,Pro,upgrade
U02419,2024-05-21,Free,start
U02419,2024-07-12,Basic,upgrade
U02420,2024-02-15,Free,start
U02421,2024-02-13,Pro,start
U02421,2024-06-28,Enterprise,upgrade
U02422,2024-11-05,Pro,start
U02423,2024-04-07,Free,start
U02424,2024-10-09,Free,start
U02425,2024-04-13,Free,start
U02425,2024-09-11,Basic,upgrade
U02425,2024-10-20,Pro,upgrade
U02426,2024-07-24,Free,start
U02426,2024-11-17,Pro,upgrade
U02426,2025-01-01,Enterprise,upgrade
U02427,2024-12-18,Free,start
U02428,2024-12-20,Free,start
U02429,2024-03-23,Free,start
U02429,2024-06-29,Basic,upgrade
U02429,2024-09-05,Pro,upgrade
U02430,2024-07-08,Free,start
U02430,2024-09-14,Basic,upgrade
U02431,2024-09-07,Basic,start
U02432,2024-05-12,Free,start
U02432,2024-09-28,Pro,upgrade
U02433,2024-11-21,Basic,start
U02434,2024-04-04,Free,start
U02435,2024-11-20,Free,start
U02435,2025-02-22,Pro,upgrade
U02436,2024-03-29,Free,start
U02436,2024-07-13,Basic,upgrade
U02436,2024-11-01,Pro,upgrade
U02437,2024-05-08,Free,start
U02438,2024-12-08,Free,start
U02439,2024-02-23,Free,start
U02439,2024-04-21,Pro,upgrade
U02440,2024-02-23,Basic,start
U02441,2024-04-08,Pro,start
U02442,2024-07-11,Free,start
U02442,2024-09-25,Pro,upgrade
U02443,2024-04-20,Free,start
U02444,2024-07-12,Free,start
U02444,2024-10-26,Pro,upgrade
U02445,2024-11-21,Free,start
U02445,2025-02-15,Basic,upgrade
U02446,2024-04-21,Free,start
U02446,2024-06-24,Pro,upgrade
U02446,2024-08-25,Enterprise,upgrade
U02447,2024-05-10,Basic,start
U02448,2024-07-15,Free,start
U02449,2024-07-22,Free,start
U02450,2024-10-02,Basic,start
U02450,2025-01-06,Pro,upgrade
U02450,2025-06-03,Enterprise,upgrade
U02451,2024-09-16,Free,start
U02452,2024-10-01,Basic,start
U02452,2025-03-12,Pro,upgrade
U02452,2025-07-05,Enterprise,upgrade
U02453,2024-06-21,Basic,start
U02454,2024-07-06,Basic,start
U02455,2024-02-21,Free,start
U02455,2024-08-14,Basic,upgrade
U02456,2024-12-30,Basic,start
U02457,2024-07-29,Free,start
U02457,2024-11-29,Basic,upgrade
U02458,2024-07-18,Pro,start
U02459,2024-08-27,Free,start
U02460,2024-10-25,Free,start
U02461,2024-05-16,Free,start
U02462,2024-07-29,Basic,start
U02462,2024-11-29,Pro,upgrade
U02463,2024-09-24,Free,start
U02463,2025-01-31,Basic,upgrade
U02464,2024-09-23,Free,start
U02465,2024-01-11,Free,start
U02466,2024-10-01,Free,start
U02466,2025-01-03,Pro,upgrade
U02466,2025-02-17,Enterprise,upgrade
U02467,2024-08-17,Free,start
U02468,2024-08-07,Pro,start
U02469,2024-08-19,Free,start
U02469,2024-09-27,Pro,upgrade
U02469,2024-12-27,Enterprise,upgrade
U02470,2024-02-21,Basic,start
U02470,2024-08-02,Pro,upgrade
U02471,2024-09-19,Free,start
U02471,2024-11-05,Basic,upgrade
U02472,2024-11-12,Enterprise,start
U02473,2024-06-02,Basic,start
U02473,2024-07-28,Pro,upgrade
U02474,2024-05-19,Free,start
U02475,2024-04-26,Free,start
U02476,2024-11-04,Free,start
U02477,2024-09-25,Basic,start
U02477,2025-02-13,Pro,upgrade
U02478,2024-04-27,Free,start
U02479,2024-04-25,Free,start
U02479,2024-09-23,Pro,upgrade
U02479,2025-03-09,Enterprise,upgrade
U02480,2024-03-15,Pro,start
U02480,2024-09-01,Enterprise,upgrade
U02481,2024-01-07,Free,start
U02482,2024-01-11,Free,start
U02483,2024-08-02,Basic,start
U02484,2024-01-28,Free,start
U02484,2024-04-27,Basic,upgrade
U02485,2024-11-08,Free,start
U02486,2024-02-23,Free,start
U02486,2024-07-23,Pro,upgrade
U02486,2024-08-29,Enterprise,upgrade
U02487,2024-12-18,Free,start
U02488,2024-11-29,Free,start
U02488,2025-04-26,Pro,upgrade
U02488,2025-08-14,Enterprise,upgrade
U02489,2024-12-13,Enterprise,start
U02490,2024-07-26,Free,start
U02491,2024-04-02,Basic,start
U02491,2024-05-27,Pro,upgrade
U02492,2024-04-19,Pro,start
U02492,2024-06-08,Enterprise,upgrade
U02493,2024-12-23,Free,start
U02493,2025-05-22,Basic,upgrade
U02494,2024-02-16,Free,start
U02495,2024-09-02,Free,start
U02495,2024-12-21,Pro,upgrade
U02495,2025-02-07,Enterprise,upgrade
U02496,2024-11-15,Basic,start
U02497,2024-01-07,Free,start
U02498,2024-07-28,Free,start
U02498,2024-11-21,Basic,upgrade
U02499,2024-11-25,Free,start
U02500,2024-11-01,Free,start
U02501,2024-11-03,Free,start
U02502,2024-08-23,Free,start
U02503,2024-01-04,Basic,start
U02504,2024-08-05,Free,start
U02504,2024-09-09,Pro,upgrade
U02504,2025-02-04,Enterprise,upgrade
U02505,2024-03-11,Free,start
U02506,2024-07-07,Free,start
U02507,2024-09-09,Free,start
U02508,2024-10-18,Free,start
U02508,2025-02-21,Basic,upgrade
U02508,2025-04-01,Pro,upgrade
U02509,2024-05-02,Free,start
U02510,2024-02-01,Pro,start
U02511,2024-05-25,Free,start
U02512,2024-01-16,Free,start
U02513,2024-09-07,Free,start
U02514,2024-09-16,Free,start
U02515,2024-02-08,Pro,start
U02515,2024-05-20,Enterprise,upgrade
U02516,2024-02-08,Free,start
U02516,2024-07-17,Basic,upgrade
U02516,2024-09-28,Pro,upgrade
U02517,2024-01-30,Free,start
U02517,2024-05-31,Pro,upgrade
U02518,2024-07-21,Basic,start
U02519,2024-09-24,Basic,start
U02520,2024-01-18,Free,start
U02521,2024-09-11,Pro,start
U02522,2024-09-13,Free,start
U02523,2024-12-11,Pro,start
U02523,2025-04-27,Enterprise,upgrade
U02524,2024-08-24,Free,start
U02524,2025-02-17,Basic,upgrade
U02525,2024-02-13,Free,start
U02526,2024-03-26,Free,start
U02526,2024-09-13,Basic,upgrade
U02527,2024-04-04,Enterprise,start
U02528,2024-01-30,Free,start
U02529,2024-02-02,Free,start
U02530,2024-01-12,Pro,start
U02530,2024-06-20,Enterprise,upgrade
U02531,2024-06-03,Free,start
U02531,2024-08-06,Pro,upgrade
U02532,2024-09-02,Free,start
U02533,2024-09-03,Free,start
U02534,2024-08-22,Free,start
U02535,2024-09-27,Free,start
U02536,2024-06-20,Free,start
U02536,2024-09-08,Pro,upgrade
U02537,2024-09-15,Free,start
U02538,2024-07-28,Free,start
U02539,2024-07-04,Free,start
U02539,2024-11-30,Pro,upgrade
U02540,2024-04-04,Basic,start
U02540,2024-07-28,Pro,upgrade
U02541,2024-03-08,Free,start
U02542,2024-07-14,Free,start
U02543,2024-04-02,Free,start
U02544,2024-06-20,Pro,start
U02544,2024-10-13,Enterprise,upgrade
U02545,2024-01-25,Free,start
U02546,2024-03-25,Free,start
U02546,2024-09-11,Pro,upgrade
U02547,2024-05-23,Basic,start
U02547,2024-08-11,Pro,upgrade
U02548,2024-06-15,Free,start
U02548,2024-08-27,Basic,upgrade
U02549,2024-08-07,Free,start
U02550,2024-09-21,Free,start
U02551,2024-05-29,Free,start
U02552,2024-08-02,Basic,start
U02552,2024-12-31,Pro,upgrade
U02553,2024-02-22,Free,start
U02554,2024-11-25,Free,start
U02555,2024-09-27,Free,start
U02555,2024-11-07,Pro,upgrade
U02556,2024-05-02,Free,start
U02557,2024-12-04,Basic,start
U02557,2025-05-16,Pro,upgrade
U02558,2024-01-29,Free,start
U02559,2024-01-06,Free,start
U02560,2024-10-20,Free,start
U02561,2024-05-26,Pro,start
U02562,2024-01-08,Basic,start
U02563,2024-12-05,Free,start
U02564,2024-06-27,Free,start
U02565,2024-02-14,Free,start
U02566,2024-01-16,Free,start
U02567,2024-01-09,Free,start
U02568,2024-11-28,Free,start
U02568,2025-05-03,Pro,upgrade
U02568,2025-08-16,Enterprise,upgrade
U02569,2024-11-22,Free,start
U02569,2025-04-30,Pro,upgrade
U02570,2024-04-11,Basic,start
U02571,2024-10-04,Free,start
U02571,2025-01-03,Pro,upgrade
U02572,2024-01-01,Free,start
U02572,2024-03-29,Basic,upgrade
U02572,2024-09-14,Pro,upgrade
U02573,2024-07-26,Basic,start
U02574,2024-11-01,Free,start
U02575,2024-07-06,Free,start
U02576,2024-11-29,Free,start
U02577,2024-10-05,Enterprise,start
U02578,2024-01-25,Free,start
U02578,2024-07-20,Basic,upgrade
U02579,2024-05-20,Free,start
U02580,2024-10-10,Free,start
U02581,2024-11-14,Free,start
U02581,2025-04-12,Basic,upgrade
U02582,2024-06-27,Free,start
U02583,2024-06-08,Free,start
U02584,2024-08-19,Free,start
U02585,2024-08-07,Free,start
U02586,2024-10-28,Enterprise,start
U02587,2024-11-18,Pro,start
U02588,2024-01-06,Basic,start
U02589,2024-04-03,Free,start
U02590,2024-07-15,Free,start
U02591,2024-04-27,Free,start
U02592,2024-12-03,Free,start
U02593,2024-10-27,Free,start
U02594,2024-11-14,Basic,start
U02594,2025-01-09,Pro,upgrade
U02594,2025-02-08,Enterprise,upgrade
U02595,2024-04-23,Free,start
U02595,2024-08-14,Basic,upgrade
U02596,2024-07-21,Basic,start
U02596,2024-10-03,Pro,upgrade
U02597,2024-11-04,Free,start
U02598,2024-01-14,Basic,start
U02599,2024-08-03,Free,start
U02600,2024-02-20,Basic,start
U02600,2024-05-24,Pro,upgrade
U02601,2024-08-01,Free,start
U02601,2024-12-22,Pro,upgrade
U02602,2024-10-01,Free,start
U02603,2024-08-07,Free,start
U02604,2024-07-05,Free,start
U02605,2024-01-28,Basic,start
U02606,2024-09-09,Free,start
U02607,2024-02-06,Free,start
U02608,2024-04-07,Free,start
U02608,2024-07-17,Pro,upgrade
U02608,2024-12-21,Enterprise,upgrade
U02609,2024-06-16,Free,start
U02610,2024-11-28,Free,start
U02611,2024-11-05,Free,start
U02612,2024-01-28,Free,start
U02613,2024-06-21,Free,start
U02614,2024-08-23,Basic,start
U02615,2024-08-01,Basic,start
U02616,2024-08-19,Free,start
U02617,2024-03-05,Free,start
U02618,2024-04-24,Free,start
U02618,2024-09-16,Basic,upgrade
U02619,2024-12-28,Free,start
U02620,2024-06-06,Pro,start
U02621,2024-05-25,Free,start
U02622,2024-08-12,Free,start
U02622,2024-12-22,Basic,upgrade
U02623,2024-04-12,Free,start
U02624,2024-10-27,Free,start
U02625,2024-03-28,Basic,start
U02625,2024-05-09,Pro,upgrade
U02626,2024-06-16,Free,start
U02626,2024-09-17,Pro,upgrade
U02627,2024-05-14,Basic,start
U02628,2024-12-05,Free,start
U02629,2024-12-12,Free,start
U02629,2025-03-14,Basic,upgrade
U02629,2025-06-16,Pro,upgrade
U02630,2024-04-18,Free,start
U02631,2024-01-21,Basic,start
U02631,2024-04-30,Pro,upgrade
U02632,2024-04-21,Free,start
U02633,2024-06-25,Free,start
U02634,2024-04-10,Pro,start
U02635,2024-04-01,Free,start
U02636,2024-01-25,Free,start
U02637,2024-10-23,Free,start
U02638,2024-09-05,Free,start
U02638,2025-01-13,Basic,upgrade
U02639,2024-03-15,Free,start
U02640,2024-06-16,Free,start
U02641,2024-12-20,Free,start
U02642,2024-01-19,Free,start
U02643,2024-08-28,Free,start
U02644,2024-12-09,Free,start
U02644,2025-03-25,Basic,upgrade
U02645,2024-07-08,Free,start
U02646,2024-06-01,Free,start
U02646,2024-09-21,Basic,upgrade
U02647,2024-05-05,Free,start
U02647,2024-06-28,Pro,upgrade
U02648,2024-12-10,Free,start
U02649,2024-08-08,Basic,start
U02650,2024-07-29,Free,start
U02651,2024-06-30,Pro,start
U02652,2024-05-08,Free,start
U02653,2024-12-01,Free,start
U02654,2024-02-03,Free,start
U02654,2024-05-22,Basic,upgrade
U02655,2024-02-14,Free,start
U02655,2024-05-16,Basic,upgrade
U02656,2024-05-01,Free,start
U02656,2024-08-16,Pro,upgrade
U02657,2024-12-26,Free,start
U02658,2024-02-08,Basic,start
U02659,2024-01-10,Free,start
U02660,2024-08-31,Free,start
U02661,2024-03-28,Free,start
U02662,2024-11-24,Free,start
U02662,2025-03-10,Basic,upgrade
U02663,2024-01-04,Free,start
U02664,2024-01-09,Free,start
U02665,2024-06-02,Pro,start
U02666,2024-09-28,Free,start
U02667,2024-11-03,Basic,start
U02667,2025-01-28,Pro,upgrade
U02667,2025-07-20,Enterprise,upgrade
U02668,2024-09-17,Free,start
U02669,2024-05-25,Pro,start
U02670,2024-04-02,Pro,start
U02670,2024-07-18,Enterprise,upgrade
U02671,2024-04-18,Basic,start
U02671,2024-06-03,Pro,upgrade
U02672,2024-04-04,Free,start
U02673,2024-03-07,Free,start
U02673,2024-07-27,Basic,upgrade
U02674,2024-09-12,Pro,start
U02675,2024-04-26,Free,start
U02676,2024-10-24,Basic,start
U02676,2025-02-28,Pro,upgrade
U02677,2024-05-20,Free,start
U02678,2024-03-14,Pro,start
U02679,2024-03-13,Basic,start
U02680,2024-05-09,Free,start
U02680,2024-07-07,Pro,upgrade
U02681,2024-02-29,Free,start
U02681,2024-05-13,Pro,upgrade
U02682,2024-10-22,Basic,start
U02682,2024-12-22,Pro,upgrade
U02682,2025-05-16,Enterprise,upgrade
U02683,2024-12-06,Pro,start
U02683,2025-06-01,Enterprise,upgrade
U02684,2024-07-24,Free,start
U02684,2024-10-29,Basic,upgrade
U02685,2024-07-15,Basic,start
U02686,2024-03-29,Free,start
U02687,2024-10-02,Free,start
U02688,2024-07-27,Free,start
U02689,2024-06-01,Basic,start
U02690,2024-12-24,Free,start
U02690,2025-05-22,Pro,upgrade
U02691,2024-03-10,Free,start
U02692,2024-04-08,Free,start
U02693,2024-12-05,Basic,start
U02694,2024-08-01,Free,start
U02694,2024-11-20,Basic,upgrade
U02695,2024-11-13,Basic,start
U02696,2024-08-03,Basic,start
U02697,2024-01-15,Basic,start
U02698,2024-02-04,Basic,start
U02699,2024-12-23,Free,start
U02700,2024-01-30,Free,start
U02700,2024-05-07,Basic,upgrade
U02701,2024-05-23,Free,start
U02702,2024-08-19,Basic,start
U02703,2024-07-28,Free,start
U02704,2024-03-23,Basic,start
U02705,2024-07-09,Pro,start
U02706,2024-01-07,Basic,start
U02707,2024-02-03,Free,start
U02708,2024-01-06,Free,start
U02709,2024-08-02,Basic,start
U02710,2024-05-05,Free,start
U02710,2024-08-26,Pro,upgrade
U02711,2024-12-02,Free,start
U02712,2024-11-26,Free,start
U02713,2024-04-24,Free,start
U02714,2024-10-10,Basic,start
U02714,2024-12-25,Pro,upgrade
U02714,2025-05-06,Enterprise,upgrade
U02715,2024-06-14,Free,start
U02716,2024-03-30,Free,start
U02716,2024-08-17,Pro,upgrade
U02717,2024-02-23,Free,start
U02717,2024-04-06,Basic,upgrade
U02718,2024-08-09,Pro,start
U02719,2024-06-27,Pro,start
U02720,2024-08-11,Basic,start
U02720,2024-12-14,Pro,upgrade
U02721,2024-11-22,Free,start
U02721,2025-04-23,Pro,upgrade
U02722,2024-06-05,Basic,start
U02722,2024-10-14,Pro,upgrade
U02723,2024-11-07,Free,start
U02724,2024-02-04,Basic,start
U02725,2024-09-02,Free,start
U02726,2024-01-07,Basic,start
U02727,2024-08-06,Free,start
U02728,2024-06-20,Free,start
U02728,2024-08-19,Basic,upgrade
U02728,2024-11-12,Pro,upgrade
U02729,2024-05-02,Basic,start
U02729,2024-06-21,Pro,upgrade
U02730,2024-06-26,Free,start
U02731,2024-06-13,Free,start
U02732,2024-07-27,Free,start
U02733,2024-02-17,Basic,start
U02734,2024-06-23,Free,start
U02734,2024-12-13,Basic,upgrade
U02735,2024-04-25,Free,start
U02736,2024-09-09,Pro,start
U02737,2024-04-04,Basic,start
U02738,2024-01-24,Free,start
U02738,2024-04-26,Basic,upgrade
U02739,2024-12-03,Free,start
U02740,2024-07-24,Free,start
U02741,2024-03-19,Pro,start
U02741,2024-06-25,Enterprise,upgrade
U02742,2024-09-27,Basic,start
U02742,2024-11-25,Pro,upgrade
U02743,2024-09-03,Free,start
U02744,2024-07-08,Pro,start
U02745,2024-12-26,Free,start
U02745,2025-04-24,Pro,upgrade
U02746,2024-12-17,Free,start
U02747,2024-09-12,Free,start
U02747,2024-11-19,Basic,upgrade
U02748,2024-08-28,Free,start
U02749,2024-02-03,Free,start
U02750,2024-08-23,Free,start
U02751,2024-12-14,Free,start
U02752,2024-07-10,Free,start
U02753,2024-02-07,Free,start
U02754,2024-12-12,Free,start
U02755,2024-07-27,Free,start
U02756,2024-03-29,Free,start
U02757,2024-04-02,Free,start
U02758,2024-09-01,Basic,start
U02758,2024-12-28,Pro,upgrade
U02759,2024-09-28,Basic,start
U02759,2024-12-16,Pro,upgrade
U02759,2025-06-04,Enterprise,upgrade
U02760,2024-05-07,Free,start
U02760,2024-06-18,Pro,upgrade
U02761,2024-09-29,Free,start
U02762,2024-05-09,Pro,start
U02763,2024-12-15,Free,start
U02764,2024-11-20,Free,start
U02764,2025-01-02,Pro,upgrade
U02765,2024-01-16,Free,start
U02765,2024-03-12,Basic,upgrade
U02766,2024-06-13,Free,start
U02766,2024-09-30,Pro,upgrade
